idJson,site,title,description,analysis_date,possible_false_positive,provide_api_reference,provide_metadata,provide_descriptive_metadata,provide_data_license_information,provide_data_provenance_information,provide_a_version_indicator,gather_feedback_from_data_consumers,provide_bulk_download,provide_data_up_to_date,use_persistent_URIs_as_identifiers_of_datasets,use_machine_readable_standardized_data_formats,provide_data_in_multiple_formats,cite_the_original_publication
67,https://dados.es.gov.br/dataset/portal-da-transparencia-pessoal/resource/e848e3de-0110-490e-a245-437b3411fa2f,[Portal da Transparencia] Pessoal  Remuneracoes-10_2019.csv - DADOS ABERTOS,Plataforma online com o objetivo de facilitar o acesso aos dados gerados pelos orgaos do Governo do Estado do Espirito Santo,06/02/2024,0,0,1,1,1,0,1,0,0,1,0,1,1,0
68,https://dados.es.gov.br/dataset/doencas-e-agravos-de-notificacao/resource/b79a68a9-5646-43c3-9de4-470c0d08374b,Doencas e Agravos de Notificacao  Acidentes com Material Biologico - DADOS ABERTOS,Plataforma online com o objetivo de facilitar o acesso aos dados gerados pelos orgaos do Governo do Estado do Espirito Santo,06/02/2024,0,0,1,1,1,0,1,1,0,1,0,1,0,0
69,https://dados.es.gov.br/dataset/ijsn-producao-industrial,[IJSN] Producao Industrial  Conjuntos de dados - DADOS ABERTOS,Plataforma online com o objetivo de facilitar o acesso aos dados gerados pelos orgaos do Governo do Estado do Espirito Santo,06/02/2024,0,0,1,1,1,0,1,1,0,1,0,1,0,0
70,https://dados.es.gov.br/dataset?_groups_limit=0&_res_format_limit=0,Conjuntos de dados - DADOS ABERTOS,Plataforma online com o objetivo de facilitar o acesso aos dados gerados pelos orgaos do Governo do Estado do Espirito Santo,06/02/2024,1,0,0,0,1,0,0,0,0,0,0,0,0,0
71,https://dados.es.gov.br/dataset/ijsn-importacoes/resource/3aeb4560-bf12-423c-bbba-fc83ea3a52ac,[IJSN] Importacoes  Base de dados - DADOS ABERTOS,Plataforma online com o objetivo de facilitar o acesso aos dados gerados pelos orgaos do Governo do Estado do Espirito Santo,06/02/2024,0,0,1,1,1,0,1,0,0,1,0,1,0,0
72,https://dados.es.gov.br/dataset?res_format=PDF,Conjuntos de dados - DADOS ABERTOS,Plataforma online com o objetivo de facilitar o acesso aos dados gerados pelos orgaos do Governo do Estado do Espirito Santo,06/02/2024,1,0,0,0,1,0,0,0,0,0,0,0,0,0
73,https://dados.es.gov.br/dataset/portal-da-transparencia-compras-publicas/resource/57f60ea3-bff6-4ed5-b898-7ef8fed9da1c,[Portal da Transparencia] Compras Publicas  Licitacoes-2015.csv - DADOS ABERTOS,Plataforma online com o objetivo de facilitar o acesso aos dados gerados pelos orgaos do Governo do Estado do Espirito Santo,06/02/2024,0,0,1,1,1,0,1,0,0,1,0,1,1,0
74,https://dados.es.gov.br/dataset/receitas-municipios/resource/f3907d11-38a7-406d-8f81-e522401a2fa3,[TCEES] Receitas dos municipios capixabas - Controle Externo TCEES  municipios-receitas-2014.zip - DADOS ABERTOS,Plataforma online com o objetivo de facilitar o acesso aos dados gerados pelos orgaos do Governo do Estado do Espirito Santo,06/02/2024,0,0,1,1,1,0,1,0,1,1,0,1,1,0
75,https://dados.es.gov.br/dataset/portal-da-transparencia-contratos,[Portal da Transparencia] Contratos  Conjuntos de dados - DADOS ABERTOS,Plataforma online com o objetivo de facilitar o acesso aos dados gerados pelos orgaos do Governo do Estado do Espirito Santo,06/02/2024,0,0,1,1,1,0,1,1,0,1,0,1,1,0
76,https://dados.es.gov.br/dataset?license_id=cc-zero&res_format=XLSX,Conjuntos de dados - DADOS ABERTOS,Plataforma online com o objetivo de facilitar o acesso aos dados gerados pelos orgaos do Governo do Estado do Espirito Santo,06/02/2024,1,0,0,0,1,0,0,0,0,0,0,0,0,0
77,https://dados.es.gov.br/dataset/portal-da-transparencia-receitas/resource/5884afe8-d9d9-49c3-acd5-15c3b60b0b1e,[Portal da Transparencia] Receitas  receitas2016.csv - DADOS ABERTOS,Plataforma online com o objetivo de facilitar o acesso aos dados gerados pelos orgaos do Governo do Estado do Espirito Santo,06/02/2024,0,0,1,1,1,0,1,0,0,1,0,1,1,0
78,https://dados.es.gov.br/dataset?license_id=cc-by&groups=saude,Conjuntos de dados - DADOS ABERTOS,Plataforma online com o objetivo de facilitar o acesso aos dados gerados pelos orgaos do Governo do Estado do Espirito Santo,06/02/2024,1,0,0,0,1,0,0,0,0,0,0,0,0,0
79,https://dados.es.gov.br/dataset?_tags_limit=0&_groups_limit=0,Conjuntos de dados - DADOS ABERTOS,Plataforma online com o objetivo de facilitar o acesso aos dados gerados pelos orgaos do Governo do Estado do Espirito Santo,06/02/2024,1,0,0,0,1,0,0,0,0,0,0,0,0,0
80,https://dados.es.gov.br/organization/arsp-agencia-de-regulacao-de-servicos-publicos-do-espirito-santo,ARSP  Agencia de Regulacao de Servicos Publicos do Espirito Santo - Organizacoes - DADOS ABERTOS,Plataforma online com o objetivo de facilitar o acesso aos dados gerados pelos orgaos do Governo do Estado do Espirito Santo,06/02/2024,1,0,0,0,1,0,0,0,0,0,0,0,0,0
81,https://dados.es.gov.br/dataset/obrigacoes/resource/95b7bac4-7b0e-47ad-b977-acff41368f69,"[TCEES] Informacoes sobre remessas de dados (obrigacoes, consistencias e unidades gestoras)  Unidades Gestoras - DADOS ABERTOS",Plataforma online com o objetivo de facilitar o acesso aos dados gerados pelos orgaos do Governo do Estado do Espirito Santo,06/02/2024,0,0,1,1,1,0,1,0,0,1,0,1,0,0
82,https://dados.es.gov.br/dataset/portal-da-transparencia-despesas-execucao-orcamentaria-e-financeira/resource/04435ede-cb77-49e4-9d8e-5a1a2963e50d,[Portal da Transparencia] Despesas - Execucao orcamentaria e financeira  OrcamentosExecucoes-2009.csv - DADOS ABERTOS,Plataforma online com o objetivo de facilitar o acesso aos dados gerados pelos orgaos do Governo do Estado do Espirito Santo,06/02/2024,0,0,1,1,1,0,1,0,0,1,0,1,1,0
83,https://dados.es.gov.br/dataset/convenios-com-municipios-capixabas/resource/7a48fdef-78fb-4801-9923-d45327b26ca6,Convenios com municipios capixabas  CONVENIOS 2020.csv - DADOS ABERTOS,Plataforma online com o objetivo de facilitar o acesso aos dados gerados pelos orgaos do Governo do Estado do Espirito Santo,06/02/2024,0,0,1,1,1,0,1,0,0,1,0,1,1,0
84,https://dados.es.gov.br/dataset?_organization_limit=0&license_id=notspecified,Conjuntos de dados - DADOS ABERTOS,Plataforma online com o objetivo de facilitar o acesso aos dados gerados pelos orgaos do Governo do Estado do Espirito Santo,06/02/2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,https://dados.es.gov.br/dataset?res_format=CSV&tags=sa%C3%BAde,Conjuntos de dados - DADOS ABERTOS,Plataforma online com o objetivo de facilitar o acesso aos dados gerados pelos orgaos do Governo do Estado do Espirito Santo,06/02/2024,1,0,0,0,1,0,0,0,0,0,0,0,0,0
86,https://dados.es.gov.br/dataset/portal-da-transparencia-fluxo-de-veiculos-rodosol/resource/cf9dde22-b29e-44e5-a682-0ed49a4f824e,[Portal da Transparencia] Fluxo de veiculos - Rodosol  FluxoVeiculosRodosol-2021.csv - DADOS ABERTOS,Plataforma online com o objetivo de facilitar o acesso aos dados gerados pelos orgaos do Governo do Estado do Espirito Santo,06/02/2024,0,0,1,1,1,0,1,0,0,1,0,1,1,0
87,https://dados.es.gov.br/dataset/planos-de-classificacao-e-tabelas-de-temporalidades-fim-aprovadas/resource/99269530-b3ac-4ba8-8dfb-6d358ad97792,Planos de Classificacao e Tabelas de Temporalidades-fim aprovadas  Planilha - PCD e TTD-fim Aprovados.csv - DADOS ABERTOS,Plataforma online com o objetivo de facilitar o acesso aos dados gerados pelos orgaos do Governo do Estado do Espirito Santo,06/02/2024,0,0,1,1,1,0,1,0,0,1,0,1,1,0
88,https://dados.es.gov.br/dataset?res_format=PDF&tags=compras+governamentais,Conjuntos de dados - DADOS ABERTOS,Plataforma online com o objetivo de facilitar o acesso aos dados gerados pelos orgaos do Governo do Estado do Espirito Santo,06/02/2024,1,0,0,0,1,0,0,0,0,0,0,0,0,0
89,https://dados.es.gov.br/dataset/portal-da-transparencia-contratos/resource/d4c95c4e-9dea-4d87-b8bf-9c9dacbd50ca,[Portal da Transparencia] Contratos  Empenhos-2021.csv - DADOS ABERTOS,Plataforma online com o objetivo de facilitar o acesso aos dados gerados pelos orgaos do Governo do Estado do Espirito Santo,06/02/2024,0,0,1,1,1,0,1,0,0,1,0,1,1,0
90,https://dados.es.gov.br/dataset?tags=fundema,Conjuntos de dados - DADOS ABERTOS,Plataforma online com o objetivo de facilitar o acesso aos dados gerados pelos orgaos do Governo do Estado do Espirito Santo,06/02/2024,1,0,0,0,1,0,0,0,0,0,0,0,0,0
91,https://dados.es.gov.br/dataset/portal-da-transparencia-georreferenciamento/resource/a1764efa-9d73-47df-835d-9a6d9e95c30c,[Portal da Transparencia] Georreferenciamento  MapaObras-2011.csv - DADOS ABERTOS,Plataforma online com o objetivo de facilitar o acesso aos dados gerados pelos orgaos do Governo do Estado do Espirito Santo,06/02/2024,0,0,1,1,1,0,1,0,0,1,0,1,1,0
92,https://dados.es.gov.br/dataset?_res_format_limit=0&res_format=pagina+web,Conjuntos de dados - DADOS ABERTOS,Plataforma online com o objetivo de facilitar o acesso aos dados gerados pelos orgaos do Governo do Estado do Espirito Santo,06/02/2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,https://dados.es.gov.br/dataset/portal-da-transparencia-receitas/resource/5e28c8e6-464f-40ce-8c39-403a3d1344c8,[Portal da Transparencia] Receitas  receitas2018.csv - DADOS ABERTOS,Plataforma online com o objetivo de facilitar o acesso aos dados gerados pelos orgaos do Governo do Estado do Espirito Santo,06/02/2024,0,0,1,1,1,0,1,0,0,1,0,1,1,0
94,https://dados.es.gov.br/dataset?res_format=JSON&_groups_limit=0,Conjuntos de dados - DADOS ABERTOS,Plataforma online com o objetivo de facilitar o acesso aos dados gerados pelos orgaos do Governo do Estado do Espirito Santo,06/02/2024,1,0,0,0,1,0,0,0,0,0,0,0,0,0
95,https://dados.es.gov.br/dataset?organization=sedu-secretaria-de-estado-da-educacao&_res_format_limit=0,Conjuntos de dados - DADOS ABERTOS,Plataforma online com o objetivo de facilitar o acesso aos dados gerados pelos orgaos do Governo do Estado do Espirito Santo,06/02/2024,1,0,0,0,1,0,0,0,0,0,0,0,0,0
96,https://dados.es.gov.br/dataset/portal-da-transparencia-pessoal/resource/6460d898-bcb9-447f-86bc-e66b82a6f6b0,[Portal da Transparencia] Pessoal  DiariasJetons-2019.csv - DADOS ABERTOS,Plataforma online com o objetivo de facilitar o acesso aos dados gerados pelos orgaos do Governo do Estado do Espirito Santo,06/02/2024,0,0,1,1,1,0,1,0,0,1,0,1,1,0
97,https://dados.es.gov.br/dataset/groups/publicacao-de-dados-parcerias-lei-13-019-2014,Publicacao de dados parcerias Lei 13.019/2014  Conjuntos de dados - DADOS ABERTOS,Plataforma online com o objetivo de facilitar o acesso aos dados gerados pelos orgaos do Governo do Estado do Espirito Santo,06/02/2024,1,0,0,0,1,0,0,0,0,0,0,0,0,0
98,https://dados.es.gov.br/dataset?tags=Servi%C3%A7os,Conjuntos de dados - DADOS ABERTOS,Plataforma online com o objetivo de facilitar o acesso aos dados gerados pelos orgaos do Governo do Estado do Espirito Santo,06/02/2024,1,0,0,0,1,0,0,0,0,0,0,0,0,0
99,https://dados.es.gov.br/dataset?tags=gest%C3%A3o+ambiental,Conjuntos de dados - DADOS ABERTOS,Plataforma online com o objetivo de facilitar o acesso aos dados gerados pelos orgaos do Governo do Estado do Espirito Santo,06/02/2024,1,0,0,0,1,0,0,0,0,0,0,0,0,0
100,https://dados.es.gov.br/dataset/portal-da-transparencia-contratos/resource/e9a732c6-fd69-4323-a00d-c78d31541c2d,[Portal da Transparencia] Contratos  Empenhos-2013.csv - DADOS ABERTOS,Plataforma online com o objetivo de facilitar o acesso aos dados gerados pelos orgaos do Governo do Estado do Espirito Santo,06/02/2024,0,0,1,1,1,0,1,0,0,1,0,1,1,0
101,https://dados.es.gov.br/dataset/portal-da-transparencia-pessoal/resource/cfb89a94-40b2-44f8-bbc7-47200ac2dd49,[Portal da Transparencia] Pessoal  Remuneracoes-11_2018.csv - DADOS ABERTOS,Plataforma online com o objetivo de facilitar o acesso aos dados gerados pelos orgaos do Governo do Estado do Espirito Santo,06/02/2024,0,0,1,1,1,0,1,0,0,1,0,1,1,0
102,https://dados.es.gov.br/dataset/portal-da-transparencia-receitas/resource/86b1b10f-5457-4c5f-8d9a-3885703033c6,[Portal da Transparencia] Receitas  receitas2013.csv - DADOS ABERTOS,Plataforma online com o objetivo de facilitar o acesso aos dados gerados pelos orgaos do Governo do Estado do Espirito Santo,06/02/2024,0,0,1,1,1,0,1,0,0,1,0,1,1,0
103,https://dados.es.gov.br/dataset/portal-da-transparencia-bolsa-capixaba/resource/23508ead-f431-474e-8d8c-c61f2875a1fc,[Portal da Transparencia] Bolsa Capixaba  BolsaCapixaba-2014.csv - DADOS ABERTOS,Plataforma online com o objetivo de facilitar o acesso aos dados gerados pelos orgaos do Governo do Estado do Espirito Santo,06/02/2024,0,0,1,1,1,0,1,0,0,1,0,1,1,0
104,https://dados.es.gov.br/dataset?tags=ORGANIZADORA+DE+EVENTOS,Conjuntos de dados - DADOS ABERTOS,Plataforma online com o objetivo de facilitar o acesso aos dados gerados pelos orgaos do Governo do Estado do Espirito Santo,06/02/2024,1,0,0,0,1,0,0,0,0,0,0,0,0,0
105,https://dados.es.gov.br/dataset/portal-da-transparencia-obras/resource/5be904e5-2ba1-4733-8d1c-de5b9345dd38,[Portal da Transparencia] Obras  SituacoesObras-2010.csv - DADOS ABERTOS,Plataforma online com o objetivo de facilitar o acesso aos dados gerados pelos orgaos do Governo do Estado do Espirito Santo,06/02/2024,0,0,1,1,1,0,1,0,0,1,0,1,1,0
106,https://dados.es.gov.br/dataset?_res_format_limit=0&res_format=ZIP,Conjuntos de dados - DADOS ABERTOS,Plataforma online com o objetivo de facilitar o acesso aos dados gerados pelos orgaos do Governo do Estado do Espirito Santo,06/02/2024,1,0,0,0,1,0,0,0,0,0,0,0,0,0
107,https://dados.es.gov.br/dataset/portal-da-transparencia-contratos/resource/70be15fd-682b-4e77-9ed5-a9933512870b,[Portal da Transparencia] Contratos  Empenhos-2008.csv - DADOS ABERTOS,Plataforma online com o objetivo de facilitar o acesso aos dados gerados pelos orgaos do Governo do Estado do Espirito Santo,06/02/2024,0,0,1,1,1,0,1,0,0,1,0,1,1,0
108,https://dados.es.gov.br/dataset/groups/procedimentos-instaurados-pela-pces-maio-2023,PROCEDIMENTOS INSTAURADOS PELA PCES MAIO 2023  Conjuntos de dados - DADOS ABERTOS,Plataforma online com o objetivo de facilitar o acesso aos dados gerados pelos orgaos do Governo do Estado do Espirito Santo,06/02/2024,1,0,0,0,1,0,0,0,0,0,0,0,0,0
109,https://dados.es.gov.br/dataset/activity/portal-da-transparencia-georreferenciamento,Fluxo de Atividades - [Portal da Transparencia] Georreferenciamento  Conjuntos de dados - DADOS ABERTOS,Plataforma online com o objetivo de facilitar o acesso aos dados gerados pelos orgaos do Governo do Estado do Espirito Santo,06/02/2024,0,0,1,1,1,0,0,0,0,0,0,1,0,0
110,https://dados.es.gov.br/dataset/observatorio-mulheres-lideranca-e-participacao-politica/resource/d4c07587-9e48-48c9-877a-448ac104dc8b,Observatorio MulherES  UF_SAUDE_NASCVIVOS_2012.csv - DADOS ABERTOS,Plataforma online com o objetivo de facilitar o acesso aos dados gerados pelos orgaos do Governo do Estado do Espirito Santo,06/02/2024,0,0,1,1,1,0,1,0,0,1,0,1,1,0
111,https://dados.es.gov.br/dataset/receitas-e-despesas-estaduais,[TCEES] Receitas e despesas estaduais - Controle Externo TCE-ES  Conjuntos de dados - DADOS ABERTOS,Plataforma online com o objetivo de facilitar o acesso aos dados gerados pelos orgaos do Governo do Estado do Espirito Santo,06/02/2024,0,0,1,1,1,0,1,0,1,1,0,1,1,0
112,https://dados.es.gov.br/dataset?groups=transportes-e-mobilidade&organization=ijsn-instituto-jones-dos-santos-neves,Conjuntos de dados - DADOS ABERTOS,Plataforma online com o objetivo de facilitar o acesso aos dados gerados pelos orgaos do Governo do Estado do Espirito Santo,06/02/2024,1,0,0,0,1,0,0,0,0,0,0,0,0,0
113,https://dados.es.gov.br/dataset/portal-da-transparencia-pessoal/resource/e8a959c5-ff35-48d6-a99e-39032d5e5768,[Portal da Transparencia] Pessoal  Remuneracoes-10_2013.csv - DADOS ABERTOS,Plataforma online com o objetivo de facilitar o acesso aos dados gerados pelos orgaos do Governo do Estado do Espirito Santo,06/02/2024,0,0,1,1,1,0,1,0,0,1,0,1,1,0
114,https://dados.es.gov.br/dataset?tags=escolas+estaduais&_tags_limit=0,Conjuntos de dados - DADOS ABERTOS,Plataforma online com o objetivo de facilitar o acesso aos dados gerados pelos orgaos do Governo do Estado do Espirito Santo,06/02/2024,1,0,0,0,1,0,0,0,0,0,0,0,0,0
115,https://dados.es.gov.br/dataset?tags=portal+da+transpar%C3%AAncia&groups=seguranca-publica,Conjuntos de dados - DADOS ABERTOS,Plataforma online com o objetivo de facilitar o acesso aos dados gerados pelos orgaos do Governo do Estado do Espirito Santo,06/02/2024,1,0,0,0,1,0,0,0,0,0,0,0,0,0
116,https://dados.es.gov.br/dataset/activity/cadastro_de_outorga_de_direito_de_uso_de_recursos_hidricos,Fluxo de Atividades - Cadastro de Outorga de Direito de Uso de Recursos Hidricos  Conjuntos de dados - DADOS ABERTOS,Plataforma online com o objetivo de facilitar o acesso aos dados gerados pelos orgaos do Governo do Estado do Espirito Santo,06/02/2024,1,0,1,1,0,0,0,0,0,0,0,1,0,0
117,https://dados.es.gov.br/dataset?res_format=JSON&tags=inmetro,Conjuntos de dados - DADOS ABERTOS,Plataforma online com o objetivo de facilitar o acesso aos dados gerados pelos orgaos do Governo do Estado do Espirito Santo,06/02/2024,1,0,0,0,1,0,0,0,0,0,0,0,0,0
118,https://dados.es.gov.br/dataset?res_format=CSV&license_id=cc-zero,Conjuntos de dados - DADOS ABERTOS,Plataforma online com o objetivo de facilitar o acesso aos dados gerados pelos orgaos do Governo do Estado do Espirito Santo,06/02/2024,1,0,0,0,1,0,0,0,0,0,0,0,0,0
119,https://dados.es.gov.br/dataset/portal-da-transparencia-compras-publicas/resource/a58857f3-f733-414c-8533-88ef78f60916,[Portal da Transparencia] Compras Publicas  ItensLotesDisputas-2022.csv - DADOS ABERTOS,Plataforma online com o objetivo de facilitar o acesso aos dados gerados pelos orgaos do Governo do Estado do Espirito Santo,06/02/2024,0,0,1,1,1,0,1,0,0,1,0,1,1,0
120,https://dados.es.gov.br/dataset/portal-da-transparencia-pessoal/resource/9bc2131b-5887-4a5f-b9e7-796b5c1a10a1,[Portal da Transparencia] Pessoal  Remuneracoes-02_2020.csv - DADOS ABERTOS,Plataforma online com o objetivo de facilitar o acesso aos dados gerados pelos orgaos do Governo do Estado do Espirito Santo,06/02/2024,0,0,1,1,1,0,1,0,0,1,0,1,1,0
121,https://dados.es.gov.br/dataset/resultados-de-fiscalizacoes-do-tcees,[TCEES] Resultados de Fiscalizacoes - Controle Externo TCE-ES  Conjuntos de dados - DADOS ABERTOS,Plataforma online com o objetivo de facilitar o acesso aos dados gerados pelos orgaos do Governo do Estado do Espirito Santo,06/02/2024,0,0,1,1,1,0,1,0,0,1,0,1,1,0
122,https://dados.es.gov.br/dataset/dicionario-de-dados/resource/2dec0c89-4712-4331-beac-a8dff8d3840b,Dicionario de Dados  dicionario_de_dados.pdf - DADOS ABERTOS,Plataforma online com o objetivo de facilitar o acesso aos dados gerados pelos orgaos do Governo do Estado do Espirito Santo,06/02/2024,0,0,1,1,1,0,1,0,0,1,0,1,0,0
123,https://dados.es.gov.br/dataset/quantitativo-de-cargos-ativos/resource/32bd1cf1-6a07-4774-be64-a86cb04d935f,Quantitativo de cargos ativos  GP - QUANTITATIVO DE CARGOS 2022.csv - DADOS ABERTOS,Plataforma online com o objetivo de facilitar o acesso aos dados gerados pelos orgaos do Governo do Estado do Espirito Santo,06/02/2024,0,0,1,1,0,0,1,0,0,1,0,1,1,0
124,https://dados.es.gov.br/dataset?tags=munic%C3%ADpios,Conjuntos de dados - DADOS ABERTOS,Plataforma online com o objetivo de facilitar o acesso aos dados gerados pelos orgaos do Governo do Estado do Espirito Santo,06/02/2024,1,0,0,0,1,0,0,0,0,0,0,0,0,0
125,https://dados.es.gov.br/dataset/groups/procedimentos-instaurados-pela-pces-junho-2023,PROCEDIMENTOS INSTAURADOS PELA PCES JUNHO 2023  Conjuntos de dados - DADOS ABERTOS,Plataforma online com o objetivo de facilitar o acesso aos dados gerados pelos orgaos do Governo do Estado do Espirito Santo,06/02/2024,1,0,0,0,1,0,0,0,0,0,0,0,0,0
126,https://dados.es.gov.br/dataset/inventario-de-bens-moveis-der,Inventario de Bens Moveis - DER  Conjuntos de dados - DADOS ABERTOS,Plataforma online com o objetivo de facilitar o acesso aos dados gerados pelos orgaos do Governo do Estado do Espirito Santo,06/02/2024,0,0,1,1,0,0,1,1,0,1,0,1,0,0
127,https://dados.es.gov.br/dataset?res_format=PDF&organization=seger-secretaria-de-estado-de-gestao-e-recursos-humanos,Conjuntos de dados - DADOS ABERTOS,Plataforma online com o objetivo de facilitar o acesso aos dados gerados pelos orgaos do Governo do Estado do Espirito Santo,06/02/2024,1,0,0,0,1,0,0,0,0,0,0,0,0,0
128,https://dados.es.gov.br/dataset?tags=siga,Conjuntos de dados - DADOS ABERTOS,Plataforma online com o objetivo de facilitar o acesso aos dados gerados pelos orgaos do Governo do Estado do Espirito Santo,06/02/2024,1,0,0,0,1,0,0,0,0,0,0,0,0,0
129,https://dados.es.gov.br/dataset?groups=adm&tags=munic%C3%ADpios,Conjuntos de dados - DADOS ABERTOS,Plataforma online com o objetivo de facilitar o acesso aos dados gerados pelos orgaos do Governo do Estado do Espirito Santo,06/02/2024,1,0,0,0,1,0,0,0,0,0,0,0,0,0
130,https://dados.es.gov.br/dataset?tags=Desigualdade+Social&organization=ijsn-instituto-jones-dos-santos-neves,Conjuntos de dados - DADOS ABERTOS,Plataforma online com o objetivo de facilitar o acesso aos dados gerados pelos orgaos do Governo do Estado do Espirito Santo,06/02/2024,1,0,0,0,1,0,0,0,0,0,0,0,0,0
131,https://dados.es.gov.br/dataset?res_format=KML&tags=unidades+de+conserva%C3%A7%C3%A3o,Conjuntos de dados - DADOS ABERTOS,Plataforma online com o objetivo de facilitar o acesso aos dados gerados pelos orgaos do Governo do Estado do Espirito Santo,06/02/2024,1,0,0,0,1,0,0,0,0,0,0,0,0,0
132,https://dados.es.gov.br/dataset?tags=compras+governamentais&organization=sefaz-secretaria-de-estado-da-fazenda,Conjuntos de dados - DADOS ABERTOS,Plataforma online com o objetivo de facilitar o acesso aos dados gerados pelos orgaos do Governo do Estado do Espirito Santo,06/02/2024,1,0,0,0,1,0,0,0,0,0,0,0,0,0
133,https://dados.es.gov.br/dataset/portal-da-transparencia-patrimonio/resource/95af4fb5-918f-405b-914e-044698599257,[Portal da Transparencia] Patrimonio  MovimentacoesPatrimonios-1994.csv - DADOS ABERTOS,Plataforma online com o objetivo de facilitar o acesso aos dados gerados pelos orgaos do Governo do Estado do Espirito Santo,06/02/2024,0,0,1,1,1,0,1,0,0,1,0,1,1,0
134,https://dados.es.gov.br/dataset/portal-da-transparencia-pessoal/resource/4ccecc99-31b9-4de0-9b12-423ccd356735,[Portal da Transparencia] Pessoal  Remuneracoes-04_2023.csv - DADOS ABERTOS,Plataforma online com o objetivo de facilitar o acesso aos dados gerados pelos orgaos do Governo do Estado do Espirito Santo,06/02/2024,0,0,1,1,1,0,1,0,0,1,0,1,1,0
135,https://dados.es.gov.br/dataset/portal-da-transparencia-cartao-de-suprimento-de-fundos/resource/a1807e87-247d-462f-9e75-8ab07240026a,[Portal da Transparencia] Cartao de Suprimento de Fundos  Cartoes-2014.csv - DADOS ABERTOS,Plataforma online com o objetivo de facilitar o acesso aos dados gerados pelos orgaos do Governo do Estado do Espirito Santo,06/02/2024,0,0,1,1,1,0,1,0,0,1,0,1,1,0
136,https://dados.es.gov.br/dataset?groups=seguranca-publica&_tags_limit=0,Conjuntos de dados - DADOS ABERTOS,Plataforma online com o objetivo de facilitar o acesso aos dados gerados pelos orgaos do Governo do Estado do Espirito Santo,06/02/2024,1,0,0,0,1,0,0,0,0,0,0,0,0,0
137,https://dados.es.gov.br/organization/sedurb,"SEDURB - Secretaria de Estado de Saneamento, Habitacao e Desenvolvimento Urbano - Organizacoes - DADOS ABERTOS",Plataforma online com o objetivo de facilitar o acesso aos dados gerados pelos orgaos do Governo do Estado do Espirito Santo,06/02/2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,https://dados.es.gov.br/dataset/portal-da-transparencia-patrimonio/resource/52bfabe4-73f2-46cf-a591-d6d1f3a69566,[Portal da Transparencia] Patrimonio  MovimentacoesPatrimonios-1973.csv - DADOS ABERTOS,Plataforma online com o objetivo de facilitar o acesso aos dados gerados pelos orgaos do Governo do Estado do Espirito Santo,06/02/2024,0,0,1,1,1,0,1,0,0,1,0,1,1,0
